record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
10988,ita,italy,europe,high,2020-03-15,2020,3,11,41.87,12.56,60,8.12,-0.92,69.7,1,0,0,1,38.0,69.0,59.3,17.0,4.2,16.7,20.8,86.9,45647.0,68.6,100.0
10989,ita,italy,europe,high,2020-03-22,2020,3,12,41.87,12.56,60,8.3,-0.3,67.0,0,0,0,0,0.0,12.0,53.6,34.5,6.8,25.9,11.7,83.0,45647.0,75.1,100.0
10990,ita,italy,europe,high,2020-03-29,2020,3,13,41.87,12.56,60,10.9,0.49,123.1,1,0,0,1,13.3,16.0,39.0,32.5,5.2,18.5,26.7,94.4,45647.0,69.8,100.0
10991,ita,italy,europe,high,2020-04-05,2020,4,14,41.87,12.56,60,7.15,0.58,66.9,0,0,0,0,63.0,72.0,59.1,32.1,5.5,18.7,18.3,82.8,45716.0,77.1,100.0
10992,ita,italy,europe,high,2020-04-12,2020,4,15,41.87,12.56,60,7.56,-0.38,94.1,0,0,0,0,25.4,52.0,62.1,31.3,5.1,9.2,21.1,85.6,45716.0,75.3,100.0
10993,ita,italy,europe,high,2020-04-19,2020,4,16,41.87,12.56,60,11.27,0.25,132.2,2,0,0,2,73.0,117.0,66.8,26.8,7.0,25.5,47.0,87.1,45716.0,66.1,95.3
10994,ita,italy,europe,high,2020-04-26,2020,4,17,41.87,12.56,60,3.67,-0.51,116.5,0,0,0,0,47.0,67.0,50.6,34.4,4.7,18.3,3.4,86.2,45716.0,70.7,100.0
10995,ita,italy,europe,high,2020-05-03,2020,5,18,41.87,12.56,60,8.25,0.38,86.6,1,0,0,1,35.3,74.0,68.7,31.4,3.2,18.5,21.8,88.3,45785.0,62.2,100.0
10996,ita,italy,europe,high,2020-05-10,2020,5,19,41.87,12.56,60,5.87,0.04,141.9,1,0,0,1,55.7,70.0,82.8,30.9,8.2,8.3,26.6,85.3,45785.0,61.7,100.0
10997,ita,italy,europe,high,2020-05-17,2020,5,20,41.87,12.56,60,5.03,-0.53,76.0,0,0,0,0,69.1,111.0,70.5,31.9,5.6,14.9,12.7,79.8,45785.0,70.2,92.8
10998,ita,italy,europe,high,2020-05-24,2020,5,21,41.87,12.56,60,4.25,-0.03,148.9,0,0,0,0,13.9,-0.0,67.1,31.0,3.9,16.6,9.5,89.4,45785.0,63.2,100.0
10999,ita,italy,europe,high,2020-05-31,2020,5,22,41.87,12.56,60,5.46,-0.1,125.8,0,0,0,0,10.9,19.0,50.5,22.9,4.6,17.1,13.3,85.7,45785.0,72.0,100.0
11000,ita,italy,europe,high,2020-06-07,2020,6,23,41.87,12.56,60,4.37,0.14,79.9,0,0,0,0,60.8,84.0,62.8,13.5,10.8,14.0,13.7,87.0,45854.0,65.7,97.5
11001,ita,italy,europe,high,2020-06-14,2020,6,24,41.87,12.56,60,3.73,0.6,98.9,0,0,0,0,54.4,89.0,70.9,33.8,3.4,16.9,12.8,90.1,45854.0,72.2,100.0
11002,ita,italy,europe,high,2020-06-21,2020,6,25,41.87,12.56,60,4.27,0.4,68.6,0,0,0,0,59.2,59.0,70.7,29.3,6.1,20.8,6.3,88.7,45854.0,68.2,100.0
11003,ita,italy,europe,high,2020-06-28,2020,6,26,41.87,12.56,60,-1.81,0.85,88.1,0,0,0,0,39.8,53.0,51.7,30.8,1.6,17.1,0.0,84.5,45854.0,66.1,100.0
11004,ita,italy,europe,high,2020-07-05,2020,7,27,41.87,12.56,60,-1.59,0.25,90.0,0,0,0,0,43.7,58.0,47.3,31.4,8.7,9.5,0.0,89.7,45923.0,60.6,100.0
11005,ita,italy,europe,high,2020-07-12,2020,7,28,41.87,12.56,60,-2.97,0.12,86.6,0,0,0,0,52.8,84.0,67.4,41.4,8.6,18.3,0.0,89.9,45923.0,71.9,100.0
11006,ita,italy,europe,high,2020-07-19,2020,7,29,41.87,12.56,60,1.03,0.52,73.4,0,0,0,0,25.8,57.0,51.4,42.0,1.1,10.9,3.3,91.2,45923.0,71.2,100.0
11007,ita,italy,europe,high,2020-07-26,2020,7,30,41.87,12.56,60,-2.25,0.29,67.7,0,0,0,0,60.1,90.0,56.4,20.5,5.0,15.8,0.0,87.2,45923.0,78.2,97.3
11008,ita,italy,europe,high,2020-08-02,2020,8,31,41.87,12.56,60,-5.47,0.03,86.7,0,0,0,0,45.1,89.0,62.1,22.7,2.9,9.5,0.0,86.9,45991.0,67.2,100.0
11009,ita,italy,europe,high,2020-08-09,2020,8,32,41.87,12.56,60,-8.63,0.25,46.3,0,0,0,0,46.1,61.0,74.4,24.9,6.2,12.9,0.0,91.1,45991.0,76.0,100.0
11010,ita,italy,europe,high,2020-08-16,2020,8,33,41.87,12.56,60,-3.04,-0.5,66.5,0,0,0,0,37.1,77.0,49.6,30.3,2.6,25.7,0.0,84.5,45991.0,72.1,100.0
11011,ita,italy,europe,high,2020-08-23,2020,8,34,41.87,12.56,60,-5.83,0.82,62.5,0,0,0,0,16.7,16.0,72.6,39.5,7.8,13.6,0.0,90.4,45991.0,67.6,96.9
11012,ita,italy,europe,high,2020-08-30,2020,8,35,41.87,12.56,60,-8.2,-0.37,78.4,0,0,0,0,90.1,136.0,63.5,28.1,1.7,15.2,0.0,85.5,45991.0,74.1,100.0
11013,ita,italy,europe,high,2020-09-06,2020,9,36,41.87,12.56,60,-4.27,0.46,91.4,0,0,0,0,42.2,70.0,50.0,36.4,1.9,14.8,0.0,95.1,46060.0,71.4,96.3
11014,ita,italy,europe,high,2020-09-13,2020,9,37,41.87,12.56,60,-10.01,-0.89,39.1,0,0,0,0,61.2,112.0,78.5,30.1,7.3,21.2,0.0,86.8,46060.0,64.4,95.8
11015,ita,italy,europe,high,2020-09-20,2020,9,38,41.87,12.56,60,-8.12,0.68,45.1,0,0,0,0,40.6,99.0,70.0,30.0,3.8,5.2,0.0,86.2,46060.0,75.3,100.0
11016,ita,italy,europe,high,2020-09-27,2020,9,39,41.87,12.56,60,-4.6,0.25,0.0,0,1,0,1,20.7,18.0,43.3,29.9,0.0,21.0,0.0,81.6,46060.0,71.9,86.0
11017,ita,italy,europe,high,2020-10-04,2020,10,40,41.87,12.56,60,-6.67,-0.4,0.0,0,0,0,0,76.1,124.0,77.7,22.5,0.0,13.2,0.0,91.9,46129.0,63.2,100.0
11018,ita,italy,europe,high,2020-10-11,2020,10,41,41.87,12.56,60,-10.06,0.03,44.5,0,0,0,0,73.5,99.0,57.5,36.3,4.9,11.0,0.0,84.0,46129.0,72.7,100.0
11019,ita,italy,europe,high,2020-10-18,2020,10,42,41.87,12.56,60,-8.98,0.3,86.2,0,0,0,0,81.5,137.0,67.4,28.0,5.9,6.9,0.0,84.8,46129.0,73.5,100.0
11020,ita,italy,europe,high,2020-10-25,2020,10,43,41.87,12.56,60,-8.99,0.91,36.0,0,0,0,0,70.8,74.0,66.6,34.0,6.7,19.1,0.0,85.8,46129.0,71.7,100.0
11021,ita,italy,europe,high,2020-11-01,2020,11,44,41.87,12.56,60,-7.71,0.7,43.6,0,0,0,0,32.8,65.0,55.7,37.5,2.9,9.3,0.0,86.7,46198.0,65.8,100.0
11022,ita,italy,europe,high,2020-11-08,2020,11,45,41.87,12.56,60,-5.62,0.01,49.6,0,0,0,0,8.5,39.0,68.6,33.8,6.4,18.2,0.0,86.1,46198.0,80.3,96.2
11023,ita,italy,europe,high,2020-11-15,2020,11,46,41.87,12.56,60,-4.18,1.14,74.0,0,0,0,0,49.8,69.0,73.0,34.5,2.4,9.5,0.0,90.4,46198.0,74.8,98.0
11024,ita,italy,europe,high,2020-11-22,2020,11,47,41.87,12.56,60,-2.71,-1.0,4.5,0,1,0,1,48.6,73.0,62.3,25.1,0.9,19.1,0.0,84.4,46198.0,70.1,99.1
11025,ita,italy,europe,high,2020-11-29,2020,11,48,41.87,12.56,60,-8.14,-0.15,70.8,0,0,0,0,33.4,68.0,57.5,25.6,9.2,22.8,0.0,85.2,46198.0,79.1,100.0
11026,ita,italy,europe,high,2020-12-06,2020,12,49,41.87,12.56,60,-6.47,0.54,85.5,0,0,0,0,40.5,73.0,63.1,35.5,5.6,16.1,0.0,92.3,46267.0,75.2,100.0
11027,ita,italy,europe,high,2020-12-13,2020,12,50,41.87,12.56,60,-1.35,0.62,48.7,0,0,0,0,86.1,139.0,71.3,34.7,5.0,18.0,0.0,86.6,46267.0,68.2,98.2
11028,ita,italy,europe,high,2020-12-20,2020,12,51,41.87,12.56,60,0.15,0.53,84.3,0,0,0,0,59.7,101.0,64.1,35.0,6.8,19.2,9.6,84.7,46267.0,70.6,100.0
11029,ita,italy,europe,high,2020-12-27,2020,12,52,41.87,12.56,60,-2.04,-0.34,61.3,0,0,0,0,67.1,111.0,69.5,30.2,0.7,17.8,3.3,86.5,46267.0,72.4,100.0
11030,ita,italy,europe,high,2021-01-03,2021,1,53,41.87,12.56,60,-2.69,0.1,117.2,0,0,0,0,56.6,94.0,83.9,40.1,5.1,14.5,0.0,88.7,46336.0,65.3,100.0
11031,ita,italy,europe,high,2021-01-10,2021,1,1,41.87,12.56,60,-2.44,-0.7,80.8,0,0,0,0,38.5,61.0,71.2,31.2,5.6,19.7,1.5,86.4,46336.0,74.1,100.0
11032,ita,italy,europe,high,2021-01-17,2021,1,2,41.87,12.56,60,0.35,0.2,101.7,0,0,0,0,57.3,74.0,68.6,33.3,2.2,18.8,1.3,87.7,46336.0,72.4,100.0
11033,ita,italy,europe,high,2021-01-24,2021,1,3,41.87,12.56,60,5.01,0.83,125.8,0,0,0,0,31.5,58.0,47.6,42.7,4.4,22.0,0.0,90.2,46336.0,67.5,100.0
11034,ita,italy,europe,high,2021-01-31,2021,1,4,41.87,12.56,60,3.99,1.0,47.7,0,0,0,0,26.8,29.0,46.2,33.8,0.0,10.6,0.0,87.1,46336.0,73.7,97.1
11035,ita,italy,europe,high,2021-02-07,2021,2,5,41.87,12.56,60,5.58,-0.07,44.8,1,0,0,1,68.5,102.0,74.2,28.6,5.4,22.3,26.9,85.9,46405.0,74.6,89.4
11036,ita,italy,europe,high,2021-02-14,2021,2,6,41.87,12.56,60,3.51,0.4,78.6,0,0,0,0,45.7,53.0,71.1,35.1,4.9,21.6,12.7,92.1,46405.0,70.2,100.0
11037,ita,italy,europe,high,2021-02-21,2021,2,7,41.87,12.56,60,7.11,0.03,139.3,0,0,0,0,48.4,76.0,50.5,27.3,7.9,16.6,17.6,88.4,46405.0,75.1,100.0
11038,ita,italy,europe,high,2021-02-28,2021,2,8,41.87,12.56,60,10.39,0.42,139.1,2,0,0,2,39.2,82.0,64.7,39.2,7.2,13.3,34.3,90.5,46405.0,64.2,100.0
11039,ita,italy,europe,high,2021-03-07,2021,3,9,41.87,12.56,60,8.33,0.58,131.5,2,0,0,2,0.0,8.0,62.6,32.8,7.7,22.9,33.3,90.6,46473.0,62.1,100.0
11040,ita,italy,europe,high,2021-03-14,2021,3,10,41.87,12.56,60,6.06,0.08,176.7,0,0,0,0,16.3,37.0,34.7,31.2,3.1,20.4,11.4,87.4,46473.0,76.3,100.0
11041,ita,italy,europe,high,2021-03-21,2021,3,11,41.87,12.56,60,9.41,-0.24,93.8,1,0,0,1,64.0,74.0,55.7,29.5,3.4,16.5,28.8,90.1,46473.0,74.5,97.7
11042,ita,italy,europe,high,2021-03-28,2021,3,12,41.87,12.56,60,6.09,-0.85,110.7,0,0,0,0,27.5,46.0,51.2,30.1,0.5,16.1,11.9,86.8,46473.0,71.1,100.0
11043,ita,italy,europe,high,2021-04-04,2021,4,13,41.87,12.56,60,6.22,0.17,78.8,2,0,0,2,8.1,23.0,48.3,42.5,5.3,23.8,28.4,83.9,46542.0,67.2,99.6
11044,ita,italy,europe,high,2021-04-11,2021,4,14,41.87,12.56,60,6.49,0.19,91.8,3,0,0,3,56.0,97.0,74.7,39.1,6.6,14.9,35.8,88.8,46542.0,61.8,100.0
11045,ita,italy,europe,high,2021-04-18,2021,4,15,41.87,12.56,60,6.17,-0.11,74.0,1,0,0,1,83.8,113.0,77.0,30.1,6.1,13.5,11.7,88.9,46542.0,65.0,98.7
11046,ita,italy,europe,high,2021-04-25,2021,4,16,41.87,12.56,60,8.07,-0.55,94.6,1,0,0,1,96.9,148.0,96.2,33.2,6.9,6.6,22.7,89.6,46542.0,67.8,93.0
11047,ita,italy,europe,high,2021-05-02,2021,5,17,41.87,12.56,60,7.29,-0.47,74.9,0,0,0,0,39.0,42.0,71.8,31.0,6.3,13.7,15.1,91.5,46611.0,70.2,100.0
11048,ita,italy,europe,high,2021-05-09,2021,5,18,41.87,12.56,60,8.97,-0.33,101.1,1,0,0,1,122.1,191.0,95.5,33.9,3.3,17.8,22.4,87.4,46611.0,84.1,92.2
11049,ita,italy,europe,high,2021-05-16,2021,5,19,41.87,12.56,60,9.92,-0.31,162.2,1,0,1,2,5.3,21.0,38.3,20.7,1.1,44.0,33.2,86.3,46611.0,66.4,94.7
11050,ita,italy,europe,high,2021-05-23,2021,5,20,41.87,12.56,60,2.44,0.14,91.7,0,0,0,0,31.8,57.0,60.5,27.8,5.0,12.3,1.1,89.1,46611.0,68.4,93.7
11051,ita,italy,europe,high,2021-05-30,2021,5,21,41.87,12.56,60,1.05,-0.43,83.5,0,0,0,0,47.8,69.0,37.5,23.9,9.2,19.7,0.0,86.1,46611.0,67.1,100.0
11052,ita,italy,europe,high,2021-06-06,2021,6,22,41.87,12.56,60,1.39,-0.29,104.4,0,0,0,0,47.1,88.0,66.0,31.4,3.7,13.2,0.0,84.1,46680.0,68.6,99.0
11053,ita,italy,europe,high,2021-06-13,2021,6,23,41.87,12.56,60,0.87,1.06,65.3,0,0,0,0,41.5,21.0,58.0,40.1,3.8,12.4,0.0,94.9,46680.0,72.2,100.0
11054,ita,italy,europe,high,2021-06-20,2021,6,24,41.87,12.56,60,-3.97,-0.26,88.5,0,0,0,0,64.6,116.0,61.9,26.7,3.2,19.3,0.0,84.5,46680.0,75.1,100.0
11055,ita,italy,europe,high,2021-06-27,2021,6,25,41.87,12.56,60,1.83,1.28,122.5,0,0,0,0,12.9,34.0,80.1,44.3,2.7,15.3,6.4,87.7,46680.0,65.5,100.0
11056,ita,italy,europe,high,2021-07-04,2021,7,26,41.87,12.56,60,0.37,-0.2,146.9,0,0,0,0,22.5,56.0,69.0,29.3,0.0,15.0,1.2,86.2,46749.0,74.9,99.1
11057,ita,italy,europe,high,2021-07-11,2021,7,27,41.87,12.56,60,-2.0,0.27,87.6,0,0,0,0,30.4,38.0,54.1,32.5,8.9,27.8,0.0,92.2,46749.0,70.8,100.0
11058,ita,italy,europe,high,2021-07-18,2021,7,28,41.87,12.56,60,-7.63,-0.51,110.5,0,0,0,0,15.0,20.0,57.5,27.3,3.9,9.4,0.0,91.9,46749.0,73.9,100.0
11059,ita,italy,europe,high,2021-07-25,2021,7,29,41.87,12.56,60,-1.75,-0.09,80.0,0,0,0,0,48.6,74.0,53.1,20.0,4.5,13.1,0.0,87.6,46749.0,69.4,100.0
11060,ita,italy,europe,high,2021-08-01,2021,8,30,41.87,12.56,60,-4.4,0.53,115.0,0,0,0,0,5.0,17.0,60.0,38.3,6.9,17.7,0.0,81.1,46818.0,78.3,100.0
11061,ita,italy,europe,high,2021-08-08,2021,8,31,41.87,12.56,60,-3.32,0.32,3.4,0,0,0,0,70.5,96.0,74.1,30.1,9.4,15.8,0.0,87.6,46818.0,72.7,100.0
11062,ita,italy,europe,high,2021-08-15,2021,8,32,41.87,12.56,60,-6.07,1.09,84.9,0,0,0,0,100.0,148.0,61.8,24.4,1.0,20.2,0.0,84.0,46818.0,73.9,100.0
11063,ita,italy,europe,high,2021-08-22,2021,8,33,41.87,12.56,60,-6.46,0.63,49.5,0,0,0,0,16.7,37.0,52.6,31.9,3.3,13.9,0.0,86.0,46818.0,76.2,100.0
11064,ita,italy,europe,high,2021-08-29,2021,8,34,41.87,12.56,60,-6.05,0.6,91.9,0,0,0,0,18.9,26.0,55.5,29.6,3.4,11.8,0.0,84.7,46818.0,68.8,98.5
11065,ita,italy,europe,high,2021-09-05,2021,9,35,41.87,12.56,60,-6.55,1.0,39.4,0,0,0,0,55.8,89.0,66.7,26.8,4.4,15.0,0.0,89.0,46887.0,72.2,100.0
11066,ita,italy,europe,high,2021-09-12,2021,9,36,41.87,12.56,60,-7.69,-0.4,24.1,0,1,0,1,35.7,80.0,67.0,34.0,10.0,14.0,0.0,83.0,46887.0,67.7,98.3
11067,ita,italy,europe,high,2021-09-19,2021,9,37,41.87,12.56,60,-7.79,0.75,19.3,0,0,0,0,129.5,181.0,93.3,31.5,8.9,20.3,0.0,90.8,46887.0,70.5,100.0
11068,ita,italy,europe,high,2021-09-26,2021,9,38,41.87,12.56,60,-10.73,1.02,74.2,0,0,0,0,60.2,112.0,71.1,32.2,9.6,11.7,0.0,89.2,46887.0,79.9,97.3
11069,ita,italy,europe,high,2021-10-03,2021,10,39,41.87,12.56,60,-7.32,-0.51,26.7,0,1,0,1,22.8,56.0,71.9,22.3,5.4,17.6,0.0,88.4,46955.0,54.1,84.6
11070,ita,italy,europe,high,2021-10-10,2021,10,40,41.87,12.56,60,-5.21,0.54,29.9,0,0,0,0,58.7,92.0,55.5,36.4,10.1,11.7,0.0,88.4,46955.0,66.4,98.8
11071,ita,italy,europe,high,2021-10-17,2021,10,41,41.87,12.56,60,-7.09,-0.06,85.6,0,0,0,0,63.9,105.0,87.8,29.3,3.4,20.8,0.0,90.5,46955.0,77.9,100.0
11072,ita,italy,europe,high,2021-10-24,2021,10,42,41.87,12.56,60,-9.18,-0.3,27.6,0,0,0,0,32.0,83.0,54.4,28.9,7.2,1.6,0.0,85.8,46955.0,69.1,96.5
11073,ita,italy,europe,high,2021-10-31,2021,10,43,41.87,12.56,60,-7.58,0.02,80.7,0,0,0,0,52.3,61.0,76.3,20.6,2.8,16.2,0.0,85.7,46955.0,64.6,99.4
11074,ita,italy,europe,high,2021-11-07,2021,11,44,41.87,12.56,60,-2.24,0.92,71.3,0,0,0,0,50.2,84.0,67.9,34.3,6.4,25.1,0.0,91.0,47024.0,69.9,100.0
11075,ita,italy,europe,high,2021-11-14,2021,11,45,41.87,12.56,60,-7.81,-0.01,12.3,0,0,0,0,33.7,79.0,47.6,30.0,2.4,17.9,0.0,85.9,47024.0,68.5,94.7
11076,ita,italy,europe,high,2021-11-21,2021,11,46,41.87,12.56,60,-4.81,-0.34,78.2,0,0,0,0,17.9,36.0,49.1,40.4,6.7,22.2,0.0,87.2,47024.0,74.4,100.0
11077,ita,italy,europe,high,2021-11-28,2021,11,47,41.87,12.56,60,-3.31,-0.51,43.2,0,0,0,0,34.1,81.0,74.5,23.9,7.2,15.6,0.0,85.4,47024.0,75.0,100.0
11078,ita,italy,europe,high,2021-12-05,2021,12,48,41.87,12.56,60,-3.11,0.11,69.6,0,0,0,0,62.1,97.0,75.7,29.2,5.4,13.7,0.0,91.4,47093.0,74.2,91.0
11079,ita,italy,europe,high,2021-12-12,2021,12,49,41.87,12.56,60,-2.15,-0.4,89.6,0,0,0,0,49.4,82.0,66.6,24.7,4.3,18.0,0.0,91.6,47093.0,67.2,98.6
11080,ita,italy,europe,high,2021-12-19,2021,12,50,41.87,12.56,60,-1.15,0.24,135.4,0,0,0,0,52.0,104.0,71.6,33.5,11.4,14.0,0.0,88.8,47093.0,75.0,99.8
11081,ita,italy,europe,high,2021-12-26,2021,12,51,41.87,12.56,60,-0.2,-0.05,62.2,0,0,0,0,51.5,70.0,70.8,30.9,9.1,17.2,3.6,90.1,47093.0,73.3,100.0
11082,ita,italy,europe,high,2022-01-02,2022,1,52,41.87,12.56,60,-0.14,-0.3,86.1,0,0,0,0,60.3,76.0,75.1,27.3,7.9,18.9,6.7,85.5,47162.0,78.6,96.6
11083,ita,italy,europe,high,2022-01-09,2022,1,1,41.87,12.56,60,2.43,0.51,81.7,0,0,0,0,45.9,54.0,56.2,32.0,9.7,13.9,9.4,87.0,47162.0,70.4,100.0
11084,ita,italy,europe,high,2022-01-16,2022,1,2,41.87,12.56,60,2.98,0.02,95.6,0,0,0,0,70.1,74.0,86.5,28.4,2.4,29.5,6.2,88.6,47162.0,74.0,100.0
11085,ita,italy,europe,high,2022-01-23,2022,1,3,41.87,12.56,60,2.1,0.76,165.8,0,0,0,0,11.1,-2.0,64.1,26.8,1.5,19.2,6.0,89.1,47162.0,67.6,100.0
11086,ita,italy,europe,high,2022-01-30,2022,1,4,41.87,12.56,60,4.62,0.74,88.2,0,0,0,0,65.5,113.0,62.3,38.3,5.0,17.8,13.5,90.7,47162.0,79.7,100.0
11087,ita,italy,europe,high,2022-02-06,2022,2,5,41.87,12.56,60,3.17,0.31,95.9,0,0,0,0,43.4,86.0,62.2,29.5,11.4,21.5,8.5,87.7,47231.0,70.6,98.6
11088,ita,italy,europe,high,2022-02-13,2022,2,6,41.87,12.56,60,8.03,0.06,132.1,1,0,0,1,25.5,50.0,64.1,30.5,11.9,20.0,34.7,82.5,47231.0,75.3,100.0
11089,ita,italy,europe,high,2022-02-20,2022,2,7,41.87,12.56,60,8.71,-0.51,76.4,0,0,0,0,84.6,107.0,62.0,24.3,8.0,15.7,17.2,90.5,47231.0,73.7,100.0
11090,ita,italy,europe,high,2022-02-27,2022,2,8,41.87,12.56,60,6.44,-0.26,116.0,3,0,0,3,40.3,51.0,56.0,35.2,2.7,18.6,38.6,87.7,47231.0,75.6,100.0
11091,ita,italy,europe,high,2022-03-06,2022,3,9,41.87,12.56,60,6.33,0.4,110.5,0,0,0,0,15.0,35.0,44.6,22.8,11.3,18.8,12.6,88.5,47300.0,67.4,100.0
11092,ita,italy,europe,high,2022-03-13,2022,3,10,41.87,12.56,60,9.2,-0.11,99.2,2,0,0,2,48.7,65.0,57.8,38.2,5.7,20.3,35.1,90.6,47300.0,72.0,100.0
11093,ita,italy,europe,high,2022-03-20,2022,3,11,41.87,12.56,60,4.58,0.42,74.0,0,0,0,0,60.9,87.0,63.5,31.8,7.7,16.4,7.0,87.4,47300.0,79.8,93.6
11094,ita,italy,europe,high,2022-03-27,2022,3,12,41.87,12.56,60,8.15,0.09,110.7,1,0,0,1,38.7,33.0,43.5,30.5,2.2,10.3,25.5,87.4,47300.0,71.1,98.8
11095,ita,italy,europe,high,2022-04-03,2022,4,13,41.87,12.56,60,7.47,0.09,148.6,0,0,0,0,19.8,25.0,54.4,24.7,0.2,31.1,18.5,84.8,47368.0,74.1,100.0
11096,ita,italy,europe,high,2022-04-10,2022,4,14,41.87,12.56,60,6.32,-0.07,142.7,1,0,0,1,57.4,98.0,63.7,34.4,7.9,12.3,23.2,87.4,47368.0,56.1,100.0
11097,ita,italy,europe,high,2022-04-17,2022,4,15,41.87,12.56,60,8.88,-0.02,112.9,0,0,0,0,93.8,131.0,72.5,34.9,6.3,7.0,21.8,88.3,47368.0,70.1,99.1
11098,ita,italy,europe,high,2022-04-24,2022,4,16,41.87,12.56,60,7.15,-0.03,132.4,0,0,0,0,26.7,64.0,64.9,31.1,9.1,15.3,12.2,87.1,47368.0,81.6,100.0
11099,ita,italy,europe,high,2022-05-01,2022,5,17,41.87,12.56,60,7.64,-0.13,66.5,0,0,0,0,42.4,72.0,47.0,32.0,8.6,16.2,11.6,88.7,47437.0,70.9,98.6
11100,ita,italy,europe,high,2022-05-08,2022,5,18,41.87,12.56,60,7.0,0.56,107.4,0,0,0,0,50.3,72.0,59.1,25.5,2.8,27.5,5.9,84.0,47437.0,72.7,100.0
11101,ita,italy,europe,high,2022-05-15,2022,5,19,41.87,12.56,60,8.49,-0.02,59.6,0,0,0,0,104.4,137.0,92.1,31.3,3.1,16.4,21.7,84.9,47437.0,66.3,91.9
11102,ita,italy,europe,high,2022-05-22,2022,5,20,41.87,12.56,60,3.98,-0.53,118.1,0,0,0,0,103.8,161.0,88.9,26.7,3.6,22.2,9.8,88.5,47437.0,64.2,100.0
11103,ita,italy,europe,high,2022-05-29,2022,5,21,41.87,12.56,60,7.07,0.24,86.1,0,0,0,0,37.1,28.0,65.1,30.8,5.6,20.5,4.2,90.5,47437.0,72.7,100.0
11104,ita,italy,europe,high,2022-06-05,2022,6,22,41.87,12.56,60,3.2,0.34,99.5,0,0,0,0,18.8,-24.0,51.9,32.6,5.6,13.1,11.9,92.5,47506.0,76.7,98.6
11105,ita,italy,europe,high,2022-06-12,2022,6,23,41.87,12.56,60,2.27,-0.62,98.7,0,0,0,0,19.5,13.0,54.0,26.2,7.1,23.8,5.7,84.4,47506.0,55.7,100.0
11106,ita,italy,europe,high,2022-06-19,2022,6,24,41.87,12.56,60,2.66,0.09,87.5,0,0,0,0,26.8,42.0,70.2,39.4,4.0,16.8,2.3,87.6,47506.0,69.0,100.0
11107,ita,italy,europe,high,2022-06-26,2022,6,25,41.87,12.56,60,-0.8,-0.6,59.4,0,0,0,0,46.0,91.0,58.1,27.3,0.0,6.1,0.0,84.5,47506.0,79.9,100.0
11108,ita,italy,europe,high,2022-07-03,2022,7,26,41.87,12.56,60,-1.39,-0.06,123.0,0,0,0,0,40.5,64.0,75.8,33.3,7.7,4.8,0.0,89.1,47575.0,82.6,96.8
11109,ita,italy,europe,high,2022-07-10,2022,7,27,41.87,12.56,60,-2.64,0.39,137.5,0,0,0,0,39.8,103.0,72.5,24.7,0.0,4.1,0.0,86.9,47575.0,67.0,100.0
11110,ita,italy,europe,high,2022-07-17,2022,7,28,41.87,12.56,60,0.74,-0.69,92.2,0,0,0,0,51.0,94.0,71.1,35.1,2.0,20.9,5.0,87.5,47575.0,67.1,100.0
11111,ita,italy,europe,high,2022-07-24,2022,7,29,41.87,12.56,60,-1.09,0.12,73.7,0,0,0,0,1.7,39.0,49.6,25.1,4.9,15.6,0.0,85.4,47575.0,72.0,93.9
11112,ita,italy,europe,high,2022-07-31,2022,7,30,41.87,12.56,60,-3.34,1.02,0.0,0,0,0,0,96.7,130.0,76.6,38.4,6.4,13.5,0.0,91.9,47575.0,70.3,95.6
11113,ita,italy,europe,high,2022-08-07,2022,8,31,41.87,12.56,60,-8.92,-0.13,83.2,0,0,0,0,61.4,89.0,53.5,24.5,1.7,8.2,0.0,81.9,47644.0,80.2,97.7
11114,ita,italy,europe,high,2022-08-14,2022,8,32,41.87,12.56,60,-5.09,0.18,81.2,0,0,0,0,49.8,77.0,54.2,30.0,8.2,26.0,0.0,89.2,47644.0,72.1,100.0
11115,ita,italy,europe,high,2022-08-21,2022,8,33,41.87,12.56,60,-9.25,0.59,105.3,0,0,0,0,35.4,59.0,50.0,39.6,4.0,13.2,0.0,85.2,47644.0,67.5,97.8
11116,ita,italy,europe,high,2022-08-28,2022,8,34,41.87,12.56,60,-10.44,-0.42,88.3,0,0,0,0,65.5,97.0,69.0,20.9,8.1,14.6,0.0,92.8,47644.0,68.0,97.6
11117,ita,italy,europe,high,2022-09-04,2022,9,35,41.87,12.56,60,-7.28,0.58,56.8,0,0,0,0,29.8,62.0,48.6,29.9,1.8,16.6,0.0,87.2,47713.0,64.1,97.3
11118,ita,italy,europe,high,2022-09-11,2022,9,36,41.87,12.56,60,-5.36,-0.32,66.3,0,0,0,0,27.2,48.0,70.3,34.1,5.1,17.7,0.0,86.2,47713.0,76.0,97.2
11119,ita,italy,europe,high,2022-09-18,2022,9,37,41.87,12.56,60,-6.69,-0.54,44.1,0,0,0,0,94.1,158.0,74.1,33.8,6.0,24.9,0.0,88.1,47713.0,76.0,100.0
